mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;0.5;10.0;0.8;20;1.0;1021641;78
AC;0.5;10.0;0.8;50;1.0;1020936;7
AC;0.5;10.0;0.8;50;1.0;1020693;42
AC;0.5;10.0;0.5;100;1.0;1020663;109
AC;0.5;10.0;0.8;50;1.0;1021943;93
AC;0.5;10.0;0.8;50;1.0;1021064;85
AC;0.5;10.0;0.8;50;1.0;1021780;120
AC;0.5;10.0;0.8;50;1.0;1020968;64
AC;0.5;10.0;0.8;50;1.0;1021362;91
AC;0.5;10.0;0.8;100;1.0;1020614;22
AC;0.75;2.0;0.3;20;1.0;1015939;173
AC;0.75;2.0;0.3;20;1.0;1015206;64
AC;0.5;10.0;0.8;100;1.0;1020862;38
AC;0.5;10.0;0.8;100;1.0;1020975;25
AC;0.5;10.0;0.8;100;1.0;1020763;48
AC;0.5;10.0;0.8;100;1.0;1021183;94
AC;0.75;2.0;0.3;20;1.0;1016066;74
AC;0.75;2.0;0.3;20;1.0;1016154;103
AC;0.5;10.0;0.8;100;1.0;1020532;55
AC;0.75;2.0;0.3;20;1.0;1015501;80
AC;0.75;2.0;0.3;20;1.0;1014701;9
AC;0.75;2.0;0.3;20;1.0;1015600;54
AC;0.5;10.0;0.8;100;1.0;1020676;97
AC;0.75;2.0;0.3;50;1.0;1014917;8
AC;0.75;2.0;0.3;50;1.0;1016560;31
AC;0.75;2.0;0.3;50;1.0;1014844;25
AC;0.75;2.0;0.3;50;1.0;1015264;67
AC;0.75;2.0;0.3;50;1.0;1016093;82
AC;0.75;2.0;0.3;50;1.0;1015102;78
AC;0.75;2.0;0.3;50;1.0;1015197;130
AC;0.75;2.0;0.3;100;1.0;1015469;18
AC;0.75;2.0;0.5;20;1.0;1016902;123
AC;0.75;2.0;0.3;100;1.0;1014911;22
AC;0.75;2.0;0.3;100;1.0;1015333;82
AC;0.75;2.0;0.3;100;1.0;1015717;77
AC;0.75;2.0;0.5;20;1.0;1016111;82
AC;0.75;2.0;0.5;20;1.0;1017119;112
AC;0.75;2.0;0.3;100;1.0;1015406;73
AC;0.75;2.0;0.5;20;1.0;1015921;48
AC;0.75;2.0;0.5;20;1.0;1016448;108
AC;0.75;2.0;0.5;20;1.0;1017036;87
AC;0.75;2.0;0.5;20;1.0;1016301;153
AC;0.75;2.0;0.3;100;1.0;1015078;126
AC;0.75;2.0;0.3;100;1.0;1015558;147
AC;0.75;2.0;0.5;50;1.0;1015494;13
AC;0.75;2.0;0.5;50;1.0;1015705;75
AC;0.75;2.0;0.5;50;1.0;1015582;75
AC;0.75;2.0;0.5;50;1.0;1015891;72
AC;0.75;2.0;0.5;50;1.0;1016156;75
AC;0.75;2.0;0.5;50;1.0;1016161;176
AC;0.75;2.0;0.5;50;1.0;1016735;146
AC;0.75;2.0;0.5;100;1.0;1015835;41
AC;0.75;2.0;0.8;20;1.0;1017123;57
AC;0.75;2.0;0.5;100;1.0;1015665;89
AC;0.75;2.0;0.8;20;1.0;1016353;36
AC;0.75;2.0;0.8;20;1.0;1016702;108
AC;0.75;2.0;0.5;100;1.0;1015363;58
AC;0.75;2.0;0.8;20;1.0;1016710;58
AC;0.75;2.0;0.8;20;1.0;1016674;61
AC;0.75;2.0;0.8;20;1.0;1016999;75
AC;0.75;2.0;0.8;20;1.0;1017123;78
AC;0.75;2.0;0.5;100;1.0;1015692;120
AC;0.75;2.0;0.5;100;1.0;1016058;195
AC;0.75;2.0;0.5;100;1.0;1015579;118
AC;0.75;2.0;0.8;50;1.0;1016727;73
AC;0.75;2.0;0.8;50;1.0;1016320;31
AC;0.75;2.0;0.8;50;1.0;1016786;65
AC;0.75;2.0;0.5;100;1.0;1015364;184
AC;0.75;2.0;0.8;50;1.0;1016143;44
AC;0.75;2.0;0.8;50;1.0;1016260;54
AC;0.75;2.0;0.8;50;1.0;1016621;106
AC;0.75;2.0;0.8;50;1.0;1015820;28
AC;0.75;5.0;0.3;20;1.0;1019761;74
AC;0.75;2.0;0.8;100;1.0;1015993;41
AC;0.75;5.0;0.3;20;1.0;1018608;51
AC;0.75;2.0;0.8;100;1.0;1016768;56
AC;0.75;2.0;0.8;100;1.0;1016130;48
AC;0.75;2.0;0.8;100;1.0;1016082;57
AC;0.75;5.0;0.3;20;1.0;1018590;72
AC;0.75;5.0;0.3;20;1.0;1018976;43
AC;0.75;5.0;0.3;20;1.0;1019542;178
AC;0.75;5.0;0.3;20;1.0;1019520;123
AC;0.75;5.0;0.3;20;1.0;1019125;21
AC;0.75;2.0;0.8;100;1.0;1015954;97
AC;0.75;5.0;0.3;50;1.0;1018568;28
AC;0.75;5.0;0.3;50;1.0;1018944;43
AC;0.75;2.0;0.8;100;1.0;1016940;112
AC;0.75;2.0;0.8;100;1.0;1016328;133
AC;0.75;5.0;0.3;50;1.0;1018282;38
AC;0.75;5.0;0.3;50;1.0;1018900;99
AC;0.75;5.0;0.3;50;1.0;1018168;94
AC;0.75;5.0;0.3;50;1.0;1018353;93
AC;0.75;5.0;0.3;50;1.0;1018332;18
AC;0.75;5.0;0.5;20;1.0;1019132;45
AC;0.75;5.0;0.3;100;1.0;1018045;13
AC;0.75;5.0;0.5;20;1.0;1018801;73
AC;0.75;5.0;0.5;20;1.0;1019929;157
AC;0.75;5.0;0.3;100;1.0;1018209;66
AC;0.75;5.0;0.3;100;1.0;1019216;77
AC;0.75;5.0;0.3;100;1.0;1018157;47
AC;0.75;5.0;0.5;20;1.0;1018646;34
AC;0.75;5.0;0.5;20;1.0;1019255;173
AC;0.75;5.0;0.5;20;1.0;1018800;35
AC;0.75;5.0;0.3;100;1.0;1018746;83
AC;0.75;5.0;0.5;20;1.0;1019202;135
AC;0.75;5.0;0.3;100;1.0;1018547;93
AC;0.75;5.0;0.3;100;1.0;1018969;93
AC;0.75;5.0;0.5;50;1.0;1018760;20
AC;0.75;5.0;0.5;50;1.0;1019618;42
AC;0.75;5.0;0.5;50;1.0;1018884;25
AC;0.75;5.0;0.5;50;1.0;1018894;59
AC;0.75;5.0;0.5;50;1.0;1018998;63
AC;0.75;5.0;0.5;50;1.0;1019285;81
AC;0.75;5.0;0.5;50;1.0;1019411;125
AC;0.75;5.0;0.8;20;1.0;1019617;83
AC;0.75;5.0;0.5;100;1.0;1018720;35
AC;0.75;5.0;0.5;100;1.0;1018430;41
AC;0.75;5.0;0.8;20;1.0;1019785;54
AC;0.75;5.0;0.8;20;1.0;1019448;86
AC;0.75;5.0;0.5;100;1.0;1018803;38
AC;0.75;5.0;0.5;100;1.0;1018689;75
AC;0.75;5.0;0.8;20;1.0;1019868;128
AC;0.75;5.0;0.5;100;1.0;1018812;144
AC;0.75;5.0;0.8;20;1.0;1019026;79
AC;0.75;5.0;0.8;20;1.0;1020193;115
AC;0.75;5.0;0.5;100;1.0;1018603;72
AC;0.75;5.0;0.8;20;1.0;1020427;111
AC;0.75;5.0;0.8;50;1.0;1019563;23
AC;0.75;5.0;0.5;100;1.0;1019203;181
AC;0.75;5.0;0.8;50;1.0;1020661;87
AC;0.75;5.0;0.8;50;1.0;1019578;35
AC;0.75;5.0;0.8;50;1.0;1019638;22
